name,time,day,utilization,lon,lat,geometry,Subarea,Shape_Leng,Shape_Area
17th & G St NW,13,6,0.5771428571428572,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,14,4,0.7761904761904762,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,14,6,0.6,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,15,4,0.7047619047619047,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,15,6,0.6057142857142858,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,16,4,0.6571428571428571,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,16,6,0.5714285714285714,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,17,4,0.4285714285714286,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,17,6,0.5428571428571428,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,18,4,0.3142857142857143,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,18,6,0.4342857142857143,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,19,4,0.17142857142857143,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,19,6,0.38285714285714284,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,20,4,0.04285714285714286,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,20,6,0.2571428571428571,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,21,4,0,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,21,6,0.30857142857142855,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,22,4,0.02142857142857143,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,22,6,0.30857142857142855,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,23,4,0.02857142857142857,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & G St NW,23,6,0.30857142857142855,-77.039643,38.898301,"c(-77.039643, 38.898301)",Foggy Bottom,4508.61434593,1103702.97821
17th & K St NW,0,4,0.021739130434782608,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,0,6,0.24347826086956523,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,1,4,0.007246376811594203,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,1,6,0.23478260869565218,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,2,4,0.007246376811594203,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,2,6,0.22608695652173913,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,3,4,0.014492753623188406,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,3,6,0.22608695652173913,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,4,4,0.014492753623188406,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,4,6,0.22608695652173913,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,5,4,0.014492753623188406,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,5,6,0.23478260869565218,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,6,4,0.07971014492753623,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,6,6,0.3130434782608696,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,7,4,0.12318840579710144,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,7,6,0.26956521739130435,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,8,4,0.6376811594202898,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,8,6,0.5043478260869565,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,9,4,0.9057971014492754,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,9,6,0.6695652173913044,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,10,4,0.963768115942029,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,10,6,0.7826086956521738,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,11,4,0.9710144927536232,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,11,6,0.7826086956521738,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,12,4,0.9565217391304348,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,12,6,0.7565217391304347,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,13,4,0.8985507246376812,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,13,6,0.6869565217391305,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,14,4,0.8695652173913043,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,14,6,0.7130434782608696,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,15,4,0.7826086956521738,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,15,6,0.7043478260869566,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,16,4,0.7391304347826086,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,16,6,0.7478260869565218,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,17,4,0.7282608695652174,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,17,6,0.6608695652173913,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,18,4,0.5108695652173914,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,18,6,0.7304347826086957,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,19,4,0.2717391304347826,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,19,6,0.7217391304347827,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,20,4,0.16304347826086957,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,20,6,0.6608695652173913,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,21,4,0.06521739130434782,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,21,6,0.5739130434782609,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,22,4,0.07608695652173914,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,22,6,0.6,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,23,4,0.021739130434782608,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW,23,6,0.6347826086956522,-77.03863,38.90276,"c(-77.03863, 38.90276)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,0,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,0,6,0.05714285714285714,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,1,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,1,6,0.06285714285714286,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,2,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,2,6,0.06285714285714286,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,3,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,3,6,0.05142857142857143,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,4,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,4,6,0.05142857142857143,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,5,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,5,6,0.05142857142857143,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,6,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,6,6,0.05142857142857143,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,7,4,0.023809523809523808,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,7,6,0.10285714285714286,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,8,4,0.1380952380952381,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,8,6,0.13142857142857142,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,9,4,0.6952380952380952,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,9,6,0.3028571428571428,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,10,4,0.919047619047619,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,10,6,0.5314285714285715,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,11,4,0.8666666666666667,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,11,6,0.49142857142857144,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,12,4,0.8333333333333334,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,12,6,0.4857142857142857,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,13,4,0.8476190476190476,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,13,6,0.44,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,14,4,0.8047619047619048,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,14,6,0.42857142857142855,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,15,4,0.7904761904761904,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,15,6,0.4,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,16,4,0.8285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,16,6,0.42857142857142855,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,17,4,0.75,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,17,6,0.4114285714285714,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,18,4,0.44999999999999996,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,18,6,0.36,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,19,4,0.20714285714285713,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,19,6,0.2857142857142857,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,20,4,0.15,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,20,6,0.2571428571428571,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,21,4,0.05,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,21,6,0.2742857142857143,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,22,4,0.04285714285714286,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,22,6,0.24,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,23,4,0.014285714285714285,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th & K St NW / Farragut Square,23,6,0.22285714285714286,-77.038322,38.902061,"c(-77.038322, 38.902061)",Farragut Square / 19th Street,4649.86263073,1150801.20236
17th St & New York Ave NW,0,4,0.17777777777777778,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,0,6,0.48,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,1,4,0.15555555555555556,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,1,6,0.5066666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,2,4,0.14444444444444446,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,2,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,3,4,0.14444444444444446,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,3,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,4,4,0.14444444444444446,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,4,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,5,4,0.15555555555555556,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,5,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,6,4,0.15555555555555556,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,6,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,7,4,0.17777777777777778,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,7,6,0.4933333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,8,4,0.18888888888888888,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,8,6,0.5333333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,9,4,0.34444444444444444,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,9,6,0.6133333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,10,4,0.4888888888888889,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,10,6,0.6933333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,11,4,0.5444444444444444,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,11,6,0.5866666666666667,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,12,4,0.5777777777777777,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,12,6,0.6666666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,13,4,0.5777777777777778,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,13,6,0.5733333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,14,4,0.6111111111111112,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,14,6,0.68,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,15,4,0.6888888888888889,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,15,6,0.72,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,16,4,0.6,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,16,6,0.6533333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,17,4,0.48333333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,17,6,0.5866666666666667,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,18,4,0.3333333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,18,6,0.5733333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,19,4,0.5166666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,19,6,0.5466666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,20,4,0.5,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,20,6,0.5466666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,21,4,0.3333333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,21,6,0.5733333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,22,4,0.23333333333333334,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,22,6,0.5333333333333333,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,23,4,0.26666666666666666,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & New York Ave NW,23,6,0.49333333333333335,-77.039778,38.896604,"c(-77.039778, 38.896604)",Foggy Bottom,4508.61434593,1103702.97821
17th St & Rhode Island Ave NW,0,4,0.06140350877192982,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,0,6,0.1894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,1,4,0.07017543859649122,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,1,6,0.1894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,2,4,0.07894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,2,6,0.19999999999999998,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,3,4,0.08771929824561403,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,3,6,0.1894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,4,4,0.07894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,4,6,0.2,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,5,4,0.07894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,5,6,0.2,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,6,4,0.07894736842105263,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,6,6,0.2,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,7,4,0.13157894736842105,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
17th St & Rhode Island Ave NW,7,6,0.22105263157894736,-77.03862726688385,38.906767059408295,"c(-77.0386272668839, 38.9067670594083)",Dupont Circle,4299.19433115,824288.783874
